source_page,source_file,year,month,flow,commodity_original,commodity_normalized,value,source_value,source_unit
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,3,import,Textile fabrics,fabrics,995394844.0,995.394844,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,3,import,"Fibres, spun",fibres_spun,169329360.0,169.32936,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,3,import,"Auxiliary materials for textile, garment, footgear",textile_garment_footgear_materials_auxiliaries,522439988.0,522.439988,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,4,export,"Fibres, not spun",fibres_not_spun,287233866.0,287.233866,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,4,export,Pieces of cloth and other technical cloths,technical_cloths,40658562.0,40.658562,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,4,export,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,150000000.0,150.0,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,4,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,1868234202.0,1868.234202,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,4,import,Cotton,cotton,207418444.0,207.418444,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,4,import,Textile fabrics,fabrics,991128946.0,991.128946,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,4,import,"Fibres, spun",fibres_spun,143516049.0,143.516049,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,4,import,"Auxiliary materials for textile, garment, footgear",textile_garment_footgear_materials_auxiliaries,482830933.0,482.830933,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,5,export,"Fibres, not spun",fibres_not_spun,303390799.0,303.390799,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,5,export,Pieces of cloth and other technical cloths,technical_cloths,40317853.0,40.317853,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,5,export,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,153251580.0,153.25158,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,5,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,1917462269.0,1917.462269,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,5,import,Cotton,cotton,242218643.0,242.218643,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,5,import,Textile fabrics,fabrics,1141356806.0,1141.356806,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,5,import,"Fibres, spun",fibres_spun,168590667.0,168.590667,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,5,import,"Auxiliary materials for textile, garment, footgear",textile_garment_footgear_materials_auxiliaries,478000000.0,478.0,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,6,export,"Fibres, not spun",fibres_not_spun,302419103.0,302.419103,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,6,export,Pieces of cloth and other technical cloths,technical_cloths,39026665.0,39.026665,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,6,export,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,153634604.0,153.634604,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,6,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,2362111592.0,2362.111592,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,6,import,Cotton,cotton,213479448.0,213.479448,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,6,import,Textile fabrics,fabrics,1010030199.0,1010.030199,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,6,import,"Fibres, spun",fibres_spun,149368100.0,149.3681,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,6,import,"Auxiliary materials for textile, garment, footgear",textile_garment_footgear_materials_auxiliaries,474973983.0,474.973983,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,7,export,"Fibres, not spun",fibres_not_spun,304161996.0,304.161996,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,7,export,Pieces of cloth and other technical cloths,technical_cloths,38020081.0,38.020081,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,7,export,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,152000000.0,152.0,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,7,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,2451320491.0,2451.320491,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,7,import,Cotton,cotton,179213988.0,179.213988,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,7,import,Textile fabrics,fabrics,969519154.0,969.519154,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,7,import,"Fibres, spun",fibres_spun,140836159.0,140.836159,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,7,import,"Auxiliary materials for textile, garment, footgear",textile_garment_footgear_materials_auxiliaries,475385188.0,475.385188,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,8,export,"Fibres, not spun",fibres_not_spun,332371689.0,332.371689,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,8,export,Pieces of cloth and other technical cloths,technical_cloths,37421664.0,37.421664,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,8,export,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,163491103.0,163.491103,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,8,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,2660375505.0,2660.375505,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,8,import,Cotton,cotton,216827956.0,216.827956,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,8,import,Textile fabrics,fabrics,899994710.0,899.99471,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,8,import,"Fibres, spun",fibres_spun,152952242.0,152.952242,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,8,import,"Auxiliary materials for textile, garment, footgear",textile_garment_footgear_materials_auxiliaries,431837915.0,431.837915,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,9,export,"Fibres, not spun",fibres_not_spun,320811567.0,320.811567,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,9,export,Pieces of cloth and other technical cloths,technical_cloths,36276943.0,36.276943,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,9,export,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,152000000.0,152.0,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,9,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,2367773808.0,2367.773808,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,9,import,Cotton,cotton,216950017.0,216.950017,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,9,import,Textile fabrics,fabrics,910612844.0,910.612844,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,9,import,"Fibres, spun",fibres_spun,149069694.0,149.069694,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,9,import,"Auxiliary materials for textile, garment, footgear",textile_garment_footgear_materials_auxiliaries,450633197.0,450.633197,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,10,export,"Fibres, not spun",fibres_not_spun,314309797.0,314.309797,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,10,export,Pieces of cloth and other technical cloths,technical_cloths,38193369.0,38.193369,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,10,export,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,152679250.0,152.67925,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,10,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,2220659599.0,2220.659599,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,10,import,Cotton,cotton,186077050.0,186.07705,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,10,import,Textile fabrics,fabrics,1037000000.0,1037.0,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,10,import,"Fibres, spun",fibres_spun,151977286.0,151.977286,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,10,import,"Auxiliary materials for textile, garment, footgear",textile_garment_footgear_materials_auxiliaries,471326333.0,471.326333,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,11,export,"Fibres, not spun",fibres_not_spun,321597572.0,321.597572,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,11,export,Pieces of cloth and other technical cloths,technical_cloths,34884738.0,34.884738,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,11,export,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,145000000.0,145.0,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,11,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,2160553998.0,2160.553998,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,11,import,Cotton,cotton,141725268.0,141.725268,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,11,import,Textile fabrics,fabrics,1090290613.0,1090.290613,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,11,import,"Fibres, spun",fibres_spun,167668040.0,167.66804,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,11,import,"Auxiliary materials for textile, garment, footgear",textile_garment_footgear_materials_auxiliaries,454123157.0,454.123157,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,12,export,"Fibres, not spun",fibres_not_spun,328000000.0,328.0,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,12,export,"Fibres, not spun",fibres_not_spun,3593987926.0000005,3593.9879260000002,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,12,export,Pieces of cloth and other technical cloths,technical_cloths,35577383.0,35.577383,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,12,export,Pieces of cloth and other technical cloths,technical_cloths,457942643.0,457.942643,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,12,export,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,146000000.0,146.0,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,12,export,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,1784857665.0,1784.857665,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,12,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,2472256020.0,2472.25602,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E1-2017.xls,2017,12,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,26119794400.0,26119.7944,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,12,import,Cotton,cotton,187755798.0,187.755798,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,12,import,Cotton,cotton,2362407698.0,2362.407698,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,12,import,Textile fabrics,fabrics,1025203768.0000001,1025.203768,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,12,import,Textile fabrics,fabrics,11422526697.000002,11422.526697000001,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,12,import,"Fibres, spun",fibres_spun,178465362.0,178.465362,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,12,import,"Fibres, spun",fibres_spun,1821554776.0000002,1821.5547760000002,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,12,import,"Auxiliary materials for textile, garment, footgear",textile_garment_footgear_materials_auxiliaries,416641291.0,416.641291,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/13663/,https://www.nso.gov.vn/wp-content/uploads/2019/12/E2-2017.xls,2017,12,import,"Auxiliary materials for textile, garment, footgear",textile_garment_footgear_materials_auxiliaries,5380963449.999999,5380.963449999999,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,1,export,"Fibres, not spun",fibres_not_spun,333899937.0,333899.937,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,1,export,Pieces of cloth and other technical cloths,technical_cloths,44240002.0,44240.002,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,1,export,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,154249145.0,154249.145,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,1,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,2490923251.0,2490923.251,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,1,import,Cotton,cotton,252741681.0,252741.681,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,1,import,Textile fibrics,fabrics,1044675436.0,1044675.436,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,1,import,"Fibres, not spun",fibres_not_spun,196361270.0,196361.27,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,1,import,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,437377566.0,437377.566,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,2,export,"Fibres, not spun",fibres_not_spun,223658777.00000006,223658.77700000006,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,2,export,Pieces of cloth and other technical cloths,technical_cloths,39500494.0,39500.494,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,2,export,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,122745055.00000001,122745.05500000002,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,2,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,1624195338.9999998,1624195.3389999997,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,2,import,Cotton,cotton,201628612.99999997,201628.61299999998,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,2,import,Textile fibrics,fabrics,735177889.9999999,735177.8899999999,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,2,import,"Fibres, not spun",fibres_not_spun,127854001.00000001,127854.00100000002,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,2,import,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,313854182.99999994,313854.18299999996,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,3,export,"Fibres, not spun",fibres_not_spun,356698533.99999994,356698.5339999999,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,3,export,Pieces of cloth and other technical cloths,technical_cloths,48247911.0,48247.911,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,3,export,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,169099568.0,169099.568,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,3,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,2310199718.0000005,2310199.7180000003,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,3,import,Cotton,cotton,285991427.99999994,285991.42799999996,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,3,import,Textile fibrics,fabrics,885679682.0,885679.682,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,3,import,"Fibres, not spun",fibres_not_spun,198720074.99999997,198720.07499999998,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,3,import,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,489366496.0000002,489366.49600000016,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,4,export,"Fibres, not spun",fibres_not_spun,312041551.0000001,312041.5510000001,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,4,export,Pieces of cloth and other technical cloths,technical_cloths,44687571.999999985,44687.571999999986,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,4,export,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,165950408.0,165950.408,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,4,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,2106846592.0000002,2106846.592,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,4,import,Cotton,cotton,232275111.00000003,232275.11100000003,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,4,import,Textile fibrics,fabrics,1097695631.0,1097695.631,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,4,import,"Fibres, not spun",fibres_not_spun,181188253.99999997,181188.25399999996,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,4,import,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,496375453.9999999,496375.4539999999,1000 USD
